employee_id,work_date,hours_worked,timesheet_status
246,2024-03-09,7.6,submitted
246,2024-03-10,7.6,submitted
247,2024-03-01,7.6,submitted
247,2024-03-02,7.6,submitted
247,2024-03-03,7.6,submitted
247,2024-03-04,7.6,submitted
247,2024-03-05,7.6,submitted
247,2024-03-06,7.6,submitted
247,2024-03-07,7.6,submitted
247,2024-03-08,7.6,submitted
247,2024-03-09,7.6,submitted
247,2024-03-10,7.6,submitted
248,2024-03-01,7.6,submitted
248,2024-03-02,7.6,submitted
248,2024-03-03,7.6,submitted
248,2024-03-04,7.6,submitted
248,2024-03-05,7.6,submitted
248,2024-03-06,7.6,submitted
248,2024-03-07,7.6,submitted
248,2024-03-08,7.6,submitted
248,2024-03-09,7.6,submitted
248,2024-03-10,7.6,submitted
249,2024-03-01,7.6,submitted
249,2024-03-02,7.6,submitted
249,2024-03-03,7.6,submitted
249,2024-03-04,7.6,submitted
249,2024-03-05,7.6,submitted
249,2024-03-06,7.6,submitted
249,2024-03-07,7.6,submitted
249,2024-03-08,7.6,submitted
249,2024-03-09,7.6,submitted
249,2024-03-10,7.6,submitted
250,2024-03-01,7.6,submitted
250,2024-03-02,7.6,submitted
250,2024-03-03,7.6,submitted
250,2024-03-04,7.6,submitted
250,2024-03-05,7.6,submitted
250,2024-03-06,7.6,submitted
250,2024-03-07,7.6,submitted
250,2024-03-08,7.6,submitted
250,2024-03-09,7.6,submitted
250,2024-03-10,7.6,submitted
252,2024-03-01,7.6,submitted
252,2024-03-02,7.6,submitted
252,2024-03-03,7.6,submitted
252,2024-03-04,7.6,submitted
252,2024-03-05,7.6,submitted
252,2024-03-06,7.6,submitted
252,2024-03-07,7.6,submitted
252,2024-03-08,7.6,submitted
252,2024-03-09,7.6,submitted
252,2024-03-10,7.6,submitted
253,2024-03-01,7.6,submitted
253,2024-03-02,7.6,submitted
253,2024-03-03,7.6,submitted
253,2024-03-04,7.6,submitted
253,2024-03-05,7.6,submitted
253,2024-03-06,7.6,submitted
253,2024-03-07,7.6,submitted
253,2024-03-08,7.6,submitted
253,2024-03-09,7.6,submitted
253,2024-03-10,7.6,submitted
254,2024-03-01,7.6,submitted
254,2024-03-02,7.6,submitted
254,2024-03-03,7.6,submitted
254,2024-03-04,7.6,submitted
254,2024-03-05,7.6,submitted
254,2024-03-06,7.6,submitted
254,2024-03-07,7.6,submitted
254,2024-03-08,7.6,submitted
254,2024-03-09,7.6,submitted
254,2024-03-10,7.6,submitted
256,2024-03-01,7.6,submitted
256,2024-03-02,7.6,submitted
256,2024-03-03,7.6,submitted
256,2024-03-04,7.6,submitted
256,2024-03-05,7.6,submitted
256,2024-03-06,7.6,submitted
256,2024-03-07,7.6,submitted
256,2024-03-08,7.6,submitted
256,2024-03-09,7.6,submitted
256,2024-03-10,7.6,submitted
258,2024-03-01,7.6,submitted
258,2024-03-02,7.6,submitted
258,2024-03-03,7.6,submitted
258,2024-03-04,7.6,submitted
258,2024-03-05,7.6,submitted
258,2024-03-06,7.6,submitted
258,2024-03-07,7.6,submitted
258,2024-03-08,7.6,submitted
258,2024-03-09,7.6,submitted
258,2024-03-10,7.6,submitted
259,2024-03-01,7.6,submitted
259,2024-03-02,7.6,submitted
259,2024-03-03,7.6,submitted
259,2024-03-04,7.6,submitted
259,2024-03-05,7.6,submitted
259,2024-03-06,7.6,submitted
259,2024-03-07,7.6,submitted
259,2024-03-08,7.6,submitted
259,2024-03-09,7.6,submitted
259,2024-03-10,7.6,submitted
260,2024-03-01,7.6,submitted
260,2024-03-02,7.6,submitted
260,2024-03-03,7.6,submitted
260,2024-03-04,7.6,submitted
260,2024-03-05,7.6,submitted
260,2024-03-06,7.6,submitted
260,2024-03-07,7.6,submitted
260,2024-03-08,7.6,submitted
260,2024-03-09,7.6,submitted
260,2024-03-10,7.6,submitted
261,2024-03-01,7.6,submitted
261,2024-03-02,7.6,submitted
261,2024-03-03,7.6,submitted
261,2024-03-04,7.6,submitted
261,2024-03-05,7.6,submitted
261,2024-03-06,7.6,submitted
261,2024-03-07,7.6,submitted
261,2024-03-08,7.6,submitted
261,2024-03-09,7.6,submitted
261,2024-03-10,7.6,submitted
262,2024-03-01,7.6,submitted
262,2024-03-02,7.6,submitted
262,2024-03-03,7.6,submitted
262,2024-03-04,7.6,submitted
262,2024-03-05,7.6,submitted
262,2024-03-06,7.6,submitted
262,2024-03-07,7.6,submitted
262,2024-03-08,7.6,submitted
262,2024-03-09,7.6,submitted
262,2024-03-10,7.6,submitted
264,2024-03-01,7.6,submitted
264,2024-03-02,7.6,submitted
264,2024-03-03,7.6,submitted
264,2024-03-04,7.6,submitted
264,2024-03-05,7.6,submitted
264,2024-03-06,7.6,submitted
264,2024-03-07,7.6,submitted
264,2024-03-08,7.6,submitted
264,2024-03-09,7.6,submitted
264,2024-03-10,7.6,submitted
267,2024-03-01,7.6,submitted
267,2024-03-02,7.6,submitted
267,2024-03-03,7.6,submitted
267,2024-03-04,7.6,submitted
267,2024-03-05,7.6,submitted
267,2024-03-06,7.6,submitted
267,2024-03-07,7.6,submitted
267,2024-03-08,7.6,submitted
267,2024-03-09,7.6,submitted
267,2024-03-10,7.6,submitted
269,2024-03-01,7.6,submitted
269,2024-03-02,7.6,submitted
269,2024-03-03,7.6,submitted
269,2024-03-04,7.6,submitted
269,2024-03-05,7.6,submitted
269,2024-03-06,7.6,submitted
269,2024-03-07,7.6,submitted
269,2024-03-08,7.6,submitted
269,2024-03-09,7.6,submitted
269,2024-03-10,7.6,submitted
270,2024-03-01,7.6,submitted
270,2024-03-02,7.6,submitted
270,2024-03-03,7.6,submitted
270,2024-03-04,7.6,submitted
270,2024-03-05,7.6,submitted
270,2024-03-06,7.6,submitted
270,2024-03-07,7.6,submitted
270,2024-03-08,7.6,submitted
270,2024-03-09,7.6,submitted
270,2024-03-10,7.6,submitted
271,2024-03-01,7.6,submitted
271,2024-03-02,7.6,submitted
271,2024-03-03,7.6,submitted
271,2024-03-04,7.6,submitted
271,2024-03-05,7.6,submitted
271,2024-03-06,7.6,submitted
271,2024-03-07,7.6,submitted
271,2024-03-08,7.6,submitted
271,2024-03-09,7.6,submitted
271,2024-03-10,7.6,submitted
273,2024-03-01,7.6,submitted
273,2024-03-02,7.6,submitted
273,2024-03-03,7.6,submitted
273,2024-03-04,7.6,submitted
273,2024-03-05,7.6,submitted
273,2024-03-06,7.6,submitted
273,2024-03-07,7.6,submitted
273,2024-03-08,7.6,submitted
273,2024-03-09,7.6,submitted
273,2024-03-10,7.6,submitted
274,2024-03-01,7.6,submitted
274,2024-03-02,7.6,submitted
274,2024-03-03,7.6,submitted
274,2024-03-04,7.6,submitted
274,2024-03-05,7.6,submitted
274,2024-03-06,7.6,submitted
274,2024-03-07,7.6,submitted
274,2024-03-08,7.6,submitted
274,2024-03-09,7.6,submitted
274,2024-03-10,7.6,submitted
275,2024-03-01,7.6,submitted
275,2024-03-02,7.6,submitted
275,2024-03-03,7.6,submitted
275,2024-03-04,7.6,submitted
275,2024-03-05,7.6,submitted
275,2024-03-06,7.6,submitted
275,2024-03-07,7.6,submitted
275,2024-03-08,7.6,submitted
275,2024-03-09,7.6,submitted
275,2024-03-10,7.6,submitted
277,2024-03-01,7.6,submitted
277,2024-03-02,7.6,submitted
277,2024-03-03,7.6,submitted
277,2024-03-04,7.6,submitted
277,2024-03-05,7.6,submitted
277,2024-03-06,7.6,submitted
277,2024-03-07,7.6,submitted
277,2024-03-08,7.6,submitted
277,2024-03-09,7.6,submitted
277,2024-03-10,7.6,submitted
281,2024-03-01,7.6,submitted
281,2024-03-02,7.6,submitted
281,2024-03-03,7.6,submitted
281,2024-03-04,7.6,submitted
281,2024-03-05,7.6,submitted
281,2024-03-06,7.6,submitted
281,2024-03-07,7.6,submitted
281,2024-03-08,7.6,submitted
281,2024-03-09,7.6,submitted
281,2024-03-10,7.6,submitted
282,2024-03-01,7.6,submitted
282,2024-03-02,7.6,submitted
282,2024-03-03,7.6,submitted
282,2024-03-04,7.6,submitted
282,2024-03-05,7.6,submitted
282,2024-03-06,7.6,submitted
282,2024-03-07,7.6,submitted
282,2024-03-08,7.6,submitted
282,2024-03-09,7.6,submitted
282,2024-03-10,7.6,submitted
283,2024-03-01,7.6,submitted
283,2024-03-02,7.6,submitted
283,2024-03-03,7.6,submitted
283,2024-03-04,7.6,submitted
283,2024-03-05,7.6,submitted
283,2024-03-06,7.6,submitted
283,2024-03-07,7.6,submitted
283,2024-03-08,7.6,submitted
283,2024-03-09,7.6,submitted
283,2024-03-10,7.6,submitted
284,2024-03-01,7.6,submitted
284,2024-03-02,7.6,submitted
284,2024-03-03,7.6,submitted
284,2024-03-04,7.6,submitted
284,2024-03-05,7.6,submitted
284,2024-03-06,7.6,submitted
284,2024-03-07,7.6,submitted
284,2024-03-08,7.6,submitted
284,2024-03-09,7.6,submitted
284,2024-03-10,7.6,submitted
286,2024-03-01,7.6,submitted
286,2024-03-02,7.6,submitted
286,2024-03-03,7.6,submitted
286,2024-03-04,7.6,submitted
286,2024-03-05,7.6,submitted
286,2024-03-06,7.6,submitted
286,2024-03-07,7.6,submitted
286,2024-03-08,7.6,submitted
286,2024-03-09,7.6,submitted
286,2024-03-10,7.6,submitted
287,2024-03-01,7.6,submitted
287,2024-03-02,7.6,submitted
287,2024-03-03,7.6,submitted
287,2024-03-04,7.6,submitted
287,2024-03-05,7.6,submitted
287,2024-03-06,7.6,submitted
287,2024-03-07,7.6,submitted
287,2024-03-08,7.6,submitted
287,2024-03-09,7.6,submitted
287,2024-03-10,7.6,submitted
288,2024-03-01,7.6,submitted
288,2024-03-02,7.6,submitted
288,2024-03-03,7.6,submitted
288,2024-03-04,7.6,submitted
288,2024-03-05,7.6,submitted
288,2024-03-06,7.6,submitted
288,2024-03-07,7.6,submitted
288,2024-03-08,7.6,submitted
288,2024-03-09,7.6,submitted
288,2024-03-10,7.6,submitted
291,2024-03-01,7.6,submitted
291,2024-03-02,7.6,submitted
291,2024-03-03,7.6,submitted
291,2024-03-04,7.6,submitted
291,2024-03-05,7.6,submitted
291,2024-03-06,7.6,submitted
291,2024-03-07,7.6,submitted
291,2024-03-08,7.6,submitted
291,2024-03-09,7.6,submitted
291,2024-03-10,7.6,submitted
292,2024-03-01,7.6,submitted
292,2024-03-02,7.6,submitted
292,2024-03-03,7.6,submitted
292,2024-03-04,7.6,submitted
292,2024-03-05,7.6,submitted
292,2024-03-06,7.6,submitted
292,2024-03-07,7.6,submitted
292,2024-03-08,7.6,submitted
292,2024-03-09,7.6,submitted
292,2024-03-10,7.6,submitted
293,2024-03-01,7.6,submitted
293,2024-03-02,7.6,submitted
293,2024-03-03,7.6,submitted
293,2024-03-04,7.6,submitted
293,2024-03-05,7.6,submitted
293,2024-03-06,7.6,submitted
293,2024-03-07,7.6,submitted
293,2024-03-08,7.6,submitted
293,2024-03-09,7.6,submitted
293,2024-03-10,7.6,submitted
296,2024-03-01,7.6,submitted
296,2024-03-02,7.6,submitted
296,2024-03-03,7.6,submitted
296,2024-03-04,7.6,submitted
296,2024-03-05,7.6,submitted
296,2024-03-06,7.6,submitted
296,2024-03-07,7.6,submitted
296,2024-03-08,7.6,submitted
296,2024-03-09,7.6,submitted
296,2024-03-10,7.6,submitted
297,2024-03-01,7.6,submitted
297,2024-03-02,7.6,submitted
297,2024-03-03,7.6,submitted
297,2024-03-04,7.6,submitted
297,2024-03-05,7.6,submitted
297,2024-03-06,7.6,submitted
297,2024-03-07,7.6,submitted
297,2024-03-08,7.6,submitted
297,2024-03-09,7.6,submitted
297,2024-03-10,7.6,submitted
298,2024-03-01,7.6,submitted
298,2024-03-02,7.6,submitted
298,2024-03-03,7.6,submitted
298,2024-03-04,7.6,submitted
298,2024-03-05,7.6,submitted
298,2024-03-06,7.6,submitted
298,2024-03-07,7.6,submitted
298,2024-03-08,7.6,submitted
298,2024-03-09,7.6,submitted
298,2024-03-10,7.6,submitted
299,2024-03-01,7.6,submitted
299,2024-03-02,7.6,submitted
299,2024-03-03,7.6,submitted
299,2024-03-04,7.6,submitted
299,2024-03-05,7.6,submitted
299,2024-03-06,7.6,submitted
299,2024-03-07,7.6,submitted
299,2024-03-08,7.6,submitted
299,2024-03-09,7.6,submitted
299,2024-03-10,7.6,submitted
300,2024-03-01,7.6,submitted
300,2024-03-02,7.6,submitted
300,2024-03-03,7.6,submitted
300,2024-03-04,7.6,submitted
300,2024-03-05,7.6,submitted
300,2024-03-06,7.6,submitted
300,2024-03-07,7.6,submitted
300,2024-03-08,7.6,submitted
300,2024-03-09,7.6,submitted
300,2024-03-10,7.6,submitted
302,2024-03-01,7.6,submitted
302,2024-03-02,7.6,submitted
302,2024-03-03,7.6,submitted
302,2024-03-04,7.6,submitted
302,2024-03-05,7.6,submitted
302,2024-03-06,7.6,submitted
302,2024-03-07,7.6,submitted
302,2024-03-08,7.6,submitted
302,2024-03-09,7.6,submitted
302,2024-03-10,7.6,submitted
303,2024-03-01,7.6,submitted
303,2024-03-02,7.6,submitted
303,2024-03-03,7.6,submitted
303,2024-03-04,7.6,submitted
303,2024-03-05,7.6,submitted
303,2024-03-06,7.6,submitted
303,2024-03-07,7.6,submitted
303,2024-03-08,7.6,submitted
303,2024-03-09,7.6,submitted
303,2024-03-10,7.6,submitted
304,2024-03-01,7.6,submitted
304,2024-03-02,7.6,submitted
304,2024-03-03,7.6,submitted
304,2024-03-04,7.6,submitted
304,2024-03-05,7.6,submitted
304,2024-03-06,7.6,submitted
304,2024-03-07,7.6,submitted
304,2024-03-08,7.6,submitted
304,2024-03-09,7.6,submitted
304,2024-03-10,7.6,submitted
305,2024-03-01,7.6,submitted
305,2024-03-02,7.6,submitted
305,2024-03-03,7.6,submitted
305,2024-03-04,7.6,submitted
305,2024-03-05,7.6,submitted
305,2024-03-06,7.6,submitted
305,2024-03-07,7.6,submitted
305,2024-03-08,7.6,submitted
305,2024-03-09,7.6,submitted
305,2024-03-10,7.6,submitted
306,2024-03-01,7.6,submitted
306,2024-03-02,7.6,submitted
306,2024-03-03,7.6,submitted
306,2024-03-04,7.6,submitted
306,2024-03-05,7.6,submitted
306,2024-03-06,7.6,submitted
306,2024-03-07,7.6,submitted
306,2024-03-08,7.6,submitted
306,2024-03-09,7.6,submitted
306,2024-03-10,7.6,submitted
307,2024-03-01,7.6,submitted
307,2024-03-02,7.6,submitted
307,2024-03-03,7.6,submitted
307,2024-03-04,7.6,submitted
307,2024-03-05,7.6,submitted
307,2024-03-06,7.6,submitted
307,2024-03-07,7.6,submitted
307,2024-03-08,7.6,submitted
307,2024-03-09,7.6,submitted
307,2024-03-10,7.6,submitted
308,2024-03-01,7.6,submitted
308,2024-03-02,7.6,submitted
308,2024-03-03,7.6,submitted
308,2024-03-04,7.6,submitted
308,2024-03-05,7.6,submitted
308,2024-03-06,7.6,submitted
308,2024-03-07,7.6,submitted
308,2024-03-08,7.6,submitted
308,2024-03-09,7.6,submitted
308,2024-03-10,7.6,submitted
309,2024-03-01,7.6,submitted
309,2024-03-02,7.6,submitted
309,2024-03-03,7.6,submitted
309,2024-03-04,7.6,submitted
309,2024-03-05,7.6,submitted
309,2024-03-06,7.6,submitted
309,2024-03-07,7.6,submitted
309,2024-03-08,7.6,submitted
309,2024-03-09,7.6,submitted
309,2024-03-10,7.6,submitted
311,2024-03-01,7.6,submitted
311,2024-03-02,7.6,submitted
311,2024-03-03,7.6,submitted
311,2024-03-04,7.6,submitted
311,2024-03-05,7.6,submitted
311,2024-03-06,7.6,submitted
311,2024-03-07,7.6,submitted
311,2024-03-08,7.6,submitted
311,2024-03-09,7.6,submitted
311,2024-03-10,7.6,submitted
312,2024-03-01,7.6,submitted
312,2024-03-02,7.6,submitted
312,2024-03-03,7.6,submitted
312,2024-03-04,7.6,submitted
312,2024-03-05,7.6,submitted
312,2024-03-06,7.6,submitted
312,2024-03-07,7.6,submitted
312,2024-03-08,7.6,submitted
312,2024-03-09,7.6,submitted
312,2024-03-10,7.6,submitted
314,2024-03-01,7.6,submitted
314,2024-03-02,7.6,submitted
314,2024-03-03,7.6,submitted
314,2024-03-04,7.6,submitted
314,2024-03-05,7.6,submitted
314,2024-03-06,7.6,submitted
314,2024-03-07,7.6,submitted
314,2024-03-08,7.6,submitted
314,2024-03-09,7.6,submitted
314,2024-03-10,7.6,submitted
315,2024-03-01,7.6,submitted
315,2024-03-02,7.6,submitted
315,2024-03-03,7.6,submitted
315,2024-03-04,7.6,submitted
315,2024-03-05,7.6,submitted
315,2024-03-06,7.6,submitted
315,2024-03-07,7.6,submitted
315,2024-03-08,7.6,submitted
315,2024-03-09,7.6,submitted
315,2024-03-10,7.6,submitted
316,2024-03-01,7.6,submitted
316,2024-03-02,7.6,submitted
316,2024-03-03,7.6,submitted
316,2024-03-04,7.6,submitted
316,2024-03-05,7.6,submitted
316,2024-03-06,7.6,submitted
316,2024-03-07,7.6,submitted
316,2024-03-08,7.6,submitted
316,2024-03-09,7.6,submitted
316,2024-03-10,7.6,submitted
319,2024-03-01,7.6,submitted
319,2024-03-02,7.6,submitted
319,2024-03-03,7.6,submitted
319,2024-03-04,7.6,submitted
319,2024-03-05,7.6,submitted
319,2024-03-06,7.6,submitted
319,2024-03-07,7.6,submitted
319,2024-03-08,7.6,submitted
319,2024-03-09,7.6,submitted
319,2024-03-10,7.6,submitted
321,2024-03-01,7.6,submitted
321,2024-03-02,7.6,submitted
321,2024-03-03,7.6,submitted
321,2024-03-04,7.6,submitted
321,2024-03-05,7.6,submitted
321,2024-03-06,7.6,submitted
321,2024-03-07,7.6,submitted
321,2024-03-08,7.6,submitted
321,2024-03-09,7.6,submitted
321,2024-03-10,7.6,submitted
323,2024-03-01,7.6,submitted
323,2024-03-02,7.6,submitted
323,2024-03-03,7.6,submitted
323,2024-03-04,7.6,submitted
323,2024-03-05,7.6,submitted
323,2024-03-06,7.6,submitted
323,2024-03-07,7.6,submitted
323,2024-03-08,7.6,submitted
323,2024-03-09,7.6,submitted
323,2024-03-10,7.6,submitted
325,2024-03-01,7.6,submitted
325,2024-03-02,7.6,submitted
325,2024-03-03,7.6,submitted
325,2024-03-04,7.6,submitted
325,2024-03-05,7.6,submitted
325,2024-03-06,7.6,submitted
325,2024-03-07,7.6,submitted
325,2024-03-08,7.6,submitted
325,2024-03-09,7.6,submitted
325,2024-03-10,7.6,submitted
327,2024-03-01,7.6,submitted
327,2024-03-02,7.6,submitted
327,2024-03-03,7.6,submitted
327,2024-03-04,7.6,submitted
327,2024-03-05,7.6,submitted
327,2024-03-06,7.6,submitted
327,2024-03-07,7.6,submitted
327,2024-03-08,7.6,submitted
327,2024-03-09,7.6,submitted
327,2024-03-10,7.6,submitted
328,2024-03-01,7.6,submitted
328,2024-03-02,7.6,submitted
328,2024-03-03,7.6,submitted
328,2024-03-04,7.6,submitted
328,2024-03-05,7.6,submitted
328,2024-03-06,7.6,submitted
328,2024-03-07,7.6,submitted
328,2024-03-08,7.6,submitted
328,2024-03-09,7.6,submitted
328,2024-03-10,7.6,submitted
329,2024-03-01,7.6,submitted
329,2024-03-02,7.6,submitted
329,2024-03-03,7.6,submitted
329,2024-03-04,7.6,submitted
329,2024-03-05,7.6,submitted
329,2024-03-06,7.6,submitted
329,2024-03-07,7.6,submitted
329,2024-03-08,7.6,submitted
329,2024-03-09,7.6,submitted
329,2024-03-10,7.6,submitted
330,2024-03-01,7.6,submitted
330,2024-03-02,7.6,submitted
330,2024-03-03,7.6,submitted
330,2024-03-04,7.6,submitted
330,2024-03-05,7.6,submitted
330,2024-03-06,7.6,submitted
330,2024-03-07,7.6,submitted
330,2024-03-08,7.6,submitted
330,2024-03-09,7.6,submitted
330,2024-03-10,7.6,submitted
331,2024-03-01,7.6,submitted
331,2024-03-02,7.6,submitted
331,2024-03-03,7.6,submitted
331,2024-03-04,7.6,submitted
331,2024-03-05,7.6,submitted
331,2024-03-06,7.6,submitted
331,2024-03-07,7.6,submitted
331,2024-03-08,7.6,submitted
331,2024-03-09,7.6,submitted
331,2024-03-10,7.6,submitted
332,2024-03-01,7.6,submitted
332,2024-03-02,7.6,submitted
332,2024-03-03,7.6,submitted
332,2024-03-04,7.6,submitted
332,2024-03-05,7.6,submitted
332,2024-03-06,7.6,submitted
332,2024-03-07,7.6,submitted
332,2024-03-08,7.6,submitted
332,2024-03-09,7.6,submitted
332,2024-03-10,7.6,submitted
333,2024-03-01,7.6,submitted
333,2024-03-02,7.6,submitted
333,2024-03-03,7.6,submitted
333,2024-03-04,7.6,submitted
333,2024-03-05,7.6,submitted
333,2024-03-06,7.6,submitted
333,2024-03-07,7.6,submitted
333,2024-03-08,7.6,submitted
333,2024-03-09,7.6,submitted
333,2024-03-10,7.6,submitted
334,2024-03-01,7.6,submitted
334,2024-03-02,7.6,submitted
334,2024-03-03,7.6,submitted
334,2024-03-04,7.6,submitted
334,2024-03-05,7.6,submitted
334,2024-03-06,7.6,submitted
334,2024-03-07,7.6,submitted
334,2024-03-08,7.6,submitted
334,2024-03-09,7.6,submitted
334,2024-03-10,7.6,submitted
335,2024-03-01,7.6,submitted
335,2024-03-02,7.6,submitted
335,2024-03-03,7.6,submitted
335,2024-03-04,7.6,submitted
335,2024-03-05,7.6,submitted
335,2024-03-06,7.6,submitted
335,2024-03-07,7.6,submitted
335,2024-03-08,7.6,submitted
335,2024-03-09,7.6,submitted
335,2024-03-10,7.6,submitted
336,2024-03-01,7.6,submitted
336,2024-03-02,7.6,submitted
336,2024-03-03,7.6,submitted
336,2024-03-04,7.6,submitted
336,2024-03-05,7.6,submitted
336,2024-03-06,7.6,submitted
336,2024-03-07,7.6,submitted
336,2024-03-08,7.6,submitted
336,2024-03-09,7.6,submitted
336,2024-03-10,7.6,submitted
337,2024-03-01,7.6,submitted
337,2024-03-02,7.6,submitted
337,2024-03-03,7.6,submitted
337,2024-03-04,7.6,submitted
337,2024-03-05,7.6,submitted
337,2024-03-06,7.6,submitted
337,2024-03-07,7.6,submitted
337,2024-03-08,7.6,submitted
337,2024-03-09,7.6,submitted
337,2024-03-10,7.6,submitted
338,2024-03-01,7.6,submitted
338,2024-03-02,7.6,submitted
338,2024-03-03,7.6,submitted
338,2024-03-04,7.6,submitted
338,2024-03-05,7.6,submitted
338,2024-03-06,7.6,submitted
338,2024-03-07,7.6,submitted
338,2024-03-08,7.6,submitted
338,2024-03-09,7.6,submitted
338,2024-03-10,7.6,submitted
339,2024-03-01,7.6,submitted
339,2024-03-02,7.6,submitted
339,2024-03-03,7.6,submitted
339,2024-03-04,7.6,submitted
339,2024-03-05,7.6,submitted
339,2024-03-06,7.6,submitted
339,2024-03-07,7.6,submitted
339,2024-03-08,7.6,submitted
339,2024-03-09,7.6,submitted
339,2024-03-10,7.6,submitted
340,2024-03-01,7.6,submitted
340,2024-03-02,7.6,submitted
340,2024-03-03,7.6,submitted
340,2024-03-04,7.6,submitted
340,2024-03-05,7.6,submitted
340,2024-03-06,7.6,submitted
340,2024-03-07,7.6,submitted
340,2024-03-08,7.6,submitted
340,2024-03-09,7.6,submitted
340,2024-03-10,7.6,submitted
341,2024-03-01,7.6,submitted
341,2024-03-02,7.6,submitted
341,2024-03-03,7.6,submitted
341,2024-03-04,7.6,submitted
341,2024-03-05,7.6,submitted
341,2024-03-06,7.6,submitted
341,2024-03-07,7.6,submitted
341,2024-03-08,7.6,submitted
341,2024-03-09,7.6,submitted
341,2024-03-10,7.6,submitted
342,2024-03-01,7.6,submitted
342,2024-03-02,7.6,submitted
342,2024-03-03,7.6,submitted
342,2024-03-04,7.6,submitted
342,2024-03-05,7.6,submitted
342,2024-03-06,7.6,submitted
342,2024-03-07,7.6,submitted
342,2024-03-08,7.6,submitted
342,2024-03-09,7.6,submitted
342,2024-03-10,7.6,submitted
343,2024-03-01,7.6,submitted
343,2024-03-02,7.6,submitted
343,2024-03-03,7.6,submitted
343,2024-03-04,7.6,submitted
343,2024-03-05,7.6,submitted
343,2024-03-06,7.6,submitted
343,2024-03-07,7.6,submitted
343,2024-03-08,7.6,submitted
343,2024-03-09,7.6,submitted
343,2024-03-10,7.6,submitted
346,2024-03-01,7.6,submitted
346,2024-03-02,7.6,submitted
346,2024-03-03,7.6,submitted
346,2024-03-04,7.6,submitted
346,2024-03-05,7.6,submitted
346,2024-03-06,7.6,submitted
346,2024-03-07,7.6,submitted
346,2024-03-08,7.6,submitted
346,2024-03-09,7.6,submitted
346,2024-03-10,7.6,submitted
347,2024-03-01,7.6,submitted
347,2024-03-02,7.6,submitted
347,2024-03-03,7.6,submitted
347,2024-03-04,7.6,submitted
347,2024-03-05,7.6,submitted
347,2024-03-06,7.6,submitted
347,2024-03-07,7.6,submitted
347,2024-03-08,7.6,submitted
347,2024-03-09,7.6,submitted
347,2024-03-10,7.6,submitted
349,2024-03-01,7.6,submitted
349,2024-03-02,7.6,submitted
349,2024-03-03,7.6,submitted
349,2024-03-04,7.6,submitted
349,2024-03-05,7.6,submitted
349,2024-03-06,7.6,submitted
349,2024-03-07,7.6,submitted
349,2024-03-08,7.6,submitted
349,2024-03-09,7.6,submitted
349,2024-03-10,7.6,submitted
350,2024-03-01,7.6,submitted
350,2024-03-02,7.6,submitted
350,2024-03-03,7.6,submitted
350,2024-03-04,7.6,submitted
350,2024-03-05,7.6,submitted
350,2024-03-06,7.6,submitted
350,2024-03-07,7.6,submitted
350,2024-03-08,7.6,submitted
350,2024-03-09,7.6,submitted
350,2024-03-10,7.6,submitted
351,2024-03-01,7.6,submitted
351,2024-03-02,7.6,submitted
351,2024-03-03,7.6,submitted
351,2024-03-04,7.6,submitted
351,2024-03-05,7.6,submitted
351,2024-03-06,7.6,submitted
351,2024-03-07,7.6,submitted
351,2024-03-08,7.6,submitted
351,2024-03-09,7.6,submitted
351,2024-03-10,7.6,submitted
352,2024-03-01,7.6,submitted
352,2024-03-02,7.6,submitted
352,2024-03-03,7.6,submitted
352,2024-03-04,7.6,submitted
352,2024-03-05,7.6,submitted
352,2024-03-06,7.6,submitted
352,2024-03-07,7.6,submitted
352,2024-03-08,7.6,submitted
352,2024-03-09,7.6,submitted
352,2024-03-10,7.6,submitted
353,2024-03-01,7.6,submitted
353,2024-03-02,7.6,submitted
353,2024-03-03,7.6,submitted
353,2024-03-04,7.6,submitted
353,2024-03-05,7.6,submitted
353,2024-03-06,7.6,submitted
353,2024-03-07,7.6,submitted
353,2024-03-08,7.6,submitted
353,2024-03-09,7.6,submitted
353,2024-03-10,7.6,submitted
355,2024-03-01,7.6,submitted
355,2024-03-02,7.6,submitted
355,2024-03-03,7.6,submitted
355,2024-03-04,7.6,submitted
355,2024-03-05,7.6,submitted
355,2024-03-06,7.6,submitted
355,2024-03-07,7.6,submitted
355,2024-03-08,7.6,submitted
355,2024-03-09,7.6,submitted
355,2024-03-10,7.6,submitted
359,2024-03-01,7.6,submitted
359,2024-03-02,7.6,submitted
359,2024-03-03,7.6,submitted
359,2024-03-04,7.6,submitted
359,2024-03-05,7.6,submitted
359,2024-03-06,7.6,submitted
359,2024-03-07,7.6,submitted
359,2024-03-08,7.6,submitted
359,2024-03-09,7.6,submitted
359,2024-03-10,7.6,submitted
361,2024-03-01,7.6,submitted
361,2024-03-02,7.6,submitted
361,2024-03-03,7.6,submitted
361,2024-03-04,7.6,submitted
361,2024-03-05,7.6,submitted
361,2024-03-06,7.6,submitted
361,2024-03-07,7.6,submitted
361,2024-03-08,7.6,submitted
361,2024-03-09,7.6,submitted
361,2024-03-10,7.6,submitted
362,2024-03-01,7.6,submitted
362,2024-03-02,7.6,submitted
362,2024-03-03,7.6,submitted
362,2024-03-04,7.6,submitted
362,2024-03-05,7.6,submitted
362,2024-03-06,7.6,submitted
362,2024-03-07,7.6,submitted
362,2024-03-08,7.6,submitted
362,2024-03-09,7.6,submitted
362,2024-03-10,7.6,submitted
